date,open,close,high,low,volume,amount,log_return,amplitude_pct,volatility_5d,volatility_20d,bias_ratio_20d,guba_avg_sentiment,guba_post_volume,guba_pos_ratio,news_avg_sentiment,news_post_volume,news_pos_ratio
2025/7/16,3502.9,3503.78,3511.81,3489.14,470878578,5.72419E+11,-0.000348135,0.6467903,5.352501400943908,8.162881928566879,1.3309194391745072,-0.011786841,2417,0.4977244517997518,0.8702656984329223,2,1
2025/7/17,3500.37,3516.83,3517.28,3499.19,472211056,6.09791E+11,0.00371763,0.5162995393546439,4.879333291570362,7.356976778571328,1.4812886813316142,0.063587253,1833,0.5428259683578832,0.95,1,1
2025/7/18,3519.48,3534.48,3536.01,3518.23,493484088,6.43628E+11,0.005006172,0.5055689356608138,5.840290709149035,7.334802770354868,1.7343436305938769,0.056214417125417596,2556,0.5344287949921753,0,0,0
2025/7/21,3542.82,3559.79,3560.63,3542.57,633649736,7.30906E+11,0.007135366,0.5109662524614639,7.169742542106084,7.388459766955051,2.200732644480803,0.2221342126791042,1967,0.6187086934417896,0,0,0
2025/7/22,3561.63,3581.86,3584.72,3547.25,716155230,8.40573E+11,0.006180664,1.0525901808814508,4.628980447804669,6.755625475,2.596814848762612,0.061266371,3197,0.534876447,0.8024131655693054,1,1
2025/7/23,3588.88,3582.3,3613.02,3577.59,767672388,8.57046E+11,0.000122834,0.9891508880860737,4.331074252130742,6.091887608317132,2.4241057904944836,-0.014527768,5754,0.4940910670837678,0,0,0
2025/7/24,3578.91,3605.73,3608.73,3577.11,773265835,8.5224E+11,0.006519195,0.8826731429528485,4.493372114245179,6.121716088500189,2.8627277409684857,0.0924679,2879,0.5550538381382425,0.8879367172718048,2,1
2025/7/25,3604.45,3593.66,3610.03,3586.22,697189549,8.2161E+11,-0.003353065,0.6603378511424982,7.434242757615291,5.486478303,2.2712396538044155,0.013448708252228488,2833,0.5150017649135192,0.8122646808624268,1,1
2025/7/28,3594.23,3597.94,3606.27,3582.15,594187877,7.61265E+11,0.001190278,0.6711820261237816,6.671482014207693,5.344157336614927,2.169868047317532,-0.013874301,2322,0.49569336778639106,0,0,0
2025/7/29,3595.81,3609.71,3611.35,3585.94,610642058,7.93606E+11,0.003265977,0.7062374581010205,5.8242203229592855,5.323526757347719,2.2834127037987284,0.000784064,2609,0.5074741280183979,0,0,0
2025/7/30,3608.35,3615.72,3636.17,3593.73,637221916,8.19628E+11,0.001663569,1.1757177169357111,5.687638458366024,5.208656285970468,2.2206440625448742,-0.060135873,4373,0.47221587011205124,0,0,0
2025/7/31,3604.7,3573.21,3606.37,3562.61,654509349,8.45893E+11,-0.011826654,1.2102707068025114,9.7064305,7.228168056293615,0.8590723373626591,-0.131212964,4694,0.433958245,0.8872785329818725,2,1
2025/8/1,3568.26,3559.95,3581.75,3550.04,509563080,6.84645E+11,-0.003717852,0.8874373462516907,9.746291145484316,7.437489590431517,0.3606691726175534,-0.065837005,3543,0.47022297488004516,0,0,0
2025/8/4,3547.16,3583.31,3583.31,3547.16,458573618,6.39776E+11,0.006540454,1.0154637003328724,11.40822454314547,7.657280035106147,0.8625776899063501,0.071488794,1998,0.5470470470470471,0,0,0
2025/8/5,3588.81,3617.6,3617.6,3586.97,499797780,6.56383E+11,0.009523868,0.8547962637896277,13.49304723309671,7.943332453482851,1.655912887716653,0.078229507,2402,0.5470441298917569,0.95,2,1
2025/8/6,3615.81,3633.99,3634.31,3613.99,512467273,7.07221E+11,0.004520396,0.5616983635559532,13.80550688302186,7.923339605783313,1.9146632018203296,0.16705292402775127,2196,0.5924408014571949,0,0,0
2025/8/7,3637.78,3639.67,3645.12,3622.52,535501202,7.497E+11,0.0015618,0.6219059491082779,8.026211323481212,7.855946135270665,1.888238623734616,0.060669602803899804,2685,0.536685289,0.95,1,1
2025/8/8,3634.85,3635.13,3645.37,3625.45,526407572,7.1357E+11,-0.001248144,0.5473023653243309,6.6674948161560925,7.910610604428911,1.5834859942061847,0.002285881,2378,0.5067283431455004,0,0,0
2025/8/11,3637.05,3647.55,3656.85,3629.63,551393348,7.51329E+11,0.003410836,0.7488040317677717,6.331083101698658,7.9260434077087565,1.7487291346483345,0.11538480867912519,1675,0.5671641791044776,0,0,0
2025/8/12,3647.96,3665.92,3669.04,3647.96,536623739,7.78161E+11,0.005023618,0.5779221669339674,4.054294019425813,7.6777824081296675,2.032156973748134,0.046145437,3254,0.5273509526736324,0,0,0
2025/8/13,3668.66,3683.46,3688.63,3666.55,613528884,8.87023E+11,0.004773201,0.602304469,4.130873706616802,7.663619445672939,2.2646301990579687,0.12109133239162041,3767,0.5683567825856118,0.95,2,1
2025/8/14,3685.52,3666.44,3704.77,3662.57,647829587,9.49464E+11,-0.004631364,1.145661959136242,6.731288848645694,8.050990164558653,1.5811342197851082,-0.042366895,6786,0.48010610079575594,0.9499999999999998,3,1
2025/8/15,3659.81,3696.77,3702.26,3658.38,678521703,9.60625E+11,0.008238301,1.196801256804969,7.6307944387951565,8.284980217,2.1917019432420597,0.094539483,3133,0.5553782317267795,0,0,0
2025/8/18,3712.5,3728.03,3745.94,3702.38,776016669,1.13394E+12,0.008420479,1.1783259439997604,8.436831885280165,8.397392089868779,2.8167508871941407,0.12806945833069722,3788,0.5728616684266103,0.947764782,3,1
2025/8/19,3728.49,3727.29,3746.67,3718.15,696099750,1.0609E+12,-0.000198516,0.7650153029884411,8.977188693662686,8.312160551617724,2.5906034098606376,0.079862196,3275,0.5474809160305344,0.9066300272941589,3,1
2025/8/20,3716.68,3766.21,3767.43,3704.99,679836426,1.0175E+12,0.010387763,1.6752117490187255,10.332237820635124,8.791158301437275,3.4001402111183645,0.035005337,3763,0.5237842147222961,0.95,2,1
2025/8/21,3770.68,3771.1,3787.98,3757.99,691552959,9.97742E+11,0.001297545,0.7962912317688137,7.528604425,8.669333492205679,3.299893470529621,-0.024524114,4399,0.4907933621277563,0.95,1,1
2025/8/22,3772.28,3825.76,3825.76,3772.28,698136277,1.09509E+12,0.014390404,1.4181538543130656,9.796987609962118,9.406975954981531,4.465083918631187,0.041348624987510636,5779,0.5243121647343831,0.8939894119898478,3,1
2025/8/25,3848.16,3883.56,3883.56,3839.97,885474802,1.3609E+12,0.014995118,1.1393814562335365,11.432311351767494,10.26659364346632,5.631441045184335,0.042240634,4840,0.5264462809917355,0,0,0
2025/8/26,3871.47,3868.38,3888.6,3859.76,734565305,1.11419E+12,-0.003916444,0.7426175982861007,13.29994348620366,10.628151030244773,4.849703309637399,0.002153876,4109,0.504989048,0,0,0
2025/8/27,3869.61,3800.35,3887.2,3800.35,858633499,1.32685E+12,-0.017742647,2.245125866641848,21.700437127448115,13.025324929498444,2.7487073780836564,-0.120123974,7464,0.43863879957127544,0,0,0
2025/8/28,3796.71,3843.6,3845.09,3761.42,788351947,1.26519E+12,0.01131626,2.201639322693964,22.695692910623823,12.21695236608423,3.539582353176497,-0.129629776,8667,0.43394484827506635,0,0,0
2025/8/29,3842.82,3857.93,3867.61,3839.21,739462366,1.22169E+12,0.003721343,0.7388906233739226,20.741552960573813,11.903490257833898,3.510166409429305,-0.061221783,4258,0.4739314232033819,0,0,0
2025/9/1,3869.75,3875.53,3879.05,3853.66,747709536,1.20835E+12,0.004551657,0.6581249530188554,17.60401555152876,11.868502755097824,3.5763427638166285,0.026101082377388486,2211,0.5178652193577566,0,0,0
2025/9/2,3877.09,3858.13,3885.31,3828.68,762618833,1.22278E+12,-0.004499818,1.4612194977203146,17.681837735723047,12.03303551854245,2.780959789,-0.121564374,5785,0.4399308556611927,0.7772738337516785,1,1
2025/9/3,3865.29,3813.56,3868.39,3794.88,645668510,1.0123E+12,-0.011619474,1.905327192188956,14.09787037,13.116513393250564,1.351190635175061,-0.03039082,6724,0.48572278405710884,0,0,0
2025/9/4,3807.76,3765.88,3808.4,3732.84,710227933,1.10789E+12,-0.01258157,1.981350758870975,12.912692943491349,14.15752507951647,-0.08354937,-0.141478962,8882,0.4294077910380545,0,0,0
2025/9/5,3761.88,3812.51,3817.16,3745.31,626223380,9.79062E+11,0.012306199,1.9079205922652849,16.980255805997082,14.59343647262985,0.9161708442101952,0.036046748974511766,3744,0.5248397435897436,0.7637523412704468,1,1
2025/9/8,3811.67,3826.84,3833.14,3803.6,660066898,1.02588E+12,0.003751632,0.7748176398225831,16.78320080181233,14.597123572638877,1.055689241423473,0.038272936001750454,1894,0.5242872228088701,0.754121721,1,1
2025/9/9,3816.66,3807.29,3834.67,3791.72,600239380,9.17795E+11,-0.005121747,1.122335922066255,16.834948126699985,14.79804535585878,0.3521149962927734,-0.120223476,3674,0.4409363091997823,0,0,0
2025/9/10,3806.58,3812.22,3827,3794.06,534539825,8.21114E+11,0.001294047,0.865182321,14.885162761313694,14.759681642249026,0.3118381399279822,-0.114065165,3153,0.4421186171899778,0.7874611616134644,1,1
2025/9/11,3806.06,3875.31,3875.31,3796.43,617012930,1.01679E+12,0.016413963,2.069135569,13.718952673098489,15.434018353909623,1.6924868384366836,0.050140527,3429,0.5331000291630212,0.8232337832450867,1,1
2025/9/12,3875.51,3870.6,3892.74,3866.54,700641784,1.09381E+12,-0.001216126,0.6760749462623589,12.973104989608196,15.354417355417768,1.3377653224083548,0.0483134,3700,0.53,0.8406104445457458,1,1
2025/9/15,3876.1,3860.5,3879.74,3855.97,644793944,9.86172E+11,-0.002612825,0.6141166744174026,13.52347709169096,15.270111359878324,0.8983626395095288,-0.07331996,2386,0.46479463537300925,0,0,0
2025/9/16,3865.98,3861.87,3876.69,3838.65,673439723,9.89786E+11,0.000354813,0.9853645900790045,12.270794956756571,15.262027735261771,0.756968073,-0.086581677,2765,0.4585895117540687,0,0,0
2025/9/17,3854.07,3876.34,3882.67,3848.95,663434713,1.00668E+12,0.003739887,0.8731521257836297,12.198453694074455,14.943469123446343,0.9894061609076542,0.022218476,2455,0.5177189409368635,0,0,0
2025/9/18,3876.06,3831.66,3899.96,3801,876027389,1.36596E+12,-0.01159328,2.552923634,9.090149088985772,15.644041403664632,-0.253319696,-0.110674876,6868,0.4448165404775772,0,0,0
2025/9/19,3830.44,3820.09,3843.17,3811.9,682292613,1.01635E+12,-0.003024147,0.8160953738066525,9.04918541,14.83751107256408,-0.547172918,-0.182698636,5619,0.407189891,0.7138239741325378,1,1
2025/9/22,3822.01,3828.58,3831.74,3806.2,568325686,9.418E+11,0.002219995,0.6685706357703605,9.682264314776518,13.771314594377843,-0.25475734,-0.135075455,3414,0.4320445225541886,0,0,0
2025/9/23,3830.14,3821.83,3838.61,3774.53,701902868,1.0717E+12,-0.001764612,1.6737275961322455,9.519885641932744,13.72603195040451,-0.370200345,-0.172170541,8617,0.40953928281304397,0,0,0
2025/9/24,3804.48,3853.64,3854.92,3804.33,602056670,1.01571E+12,0.008288791,1.3237114157353975,11.594827485053951,12.467947839236256,0.3893119420386566,-0.058468272,3291,0.4709814646004254,0,0,0
2025/9/25,3852.43,3853.3,3866.11,3840.46,589950531,1.00121E+12,-8.82E-05,0.6656044674645294,7.079572738057675,11.819899538007036,0.3677737996429249,-0.071774477,2897,0.4677252329996548,0,0,0
2025/9/26,3839.86,3828.11,3856.61,3828.11,551275335,9.27865E+11,-0.006558715,0.7396257753094749,8.654560571527304,11.967518830854672,-0.249616338,-0.187312953,3979,0.4038703191756723,0,0,0
2025/9/29,3828.17,3862.53,3881,3809.54,608466399,9.68212E+11,0.0089512,1.8667175185666045,10.630534070437218,12.305490477070109,0.6643272762764193,-0.035007806,3221,0.4830797888854393,0,0,0
2025/9/30,3869.7,3882.78,3887.57,3866.28,569734631,9.73275E+11,0.005228983,0.5511931298915468,10.322322471567327,12.335795641256937,1.1595843129408303,0.06257605,2908,0.5361072902338377,0,0,0
2025/10/9,3898.31,3933.97,3936.58,3885.74,725218501,1.21689E+12,0.013097702,1.309371120691879,12.21701603134598,12.283262773281736,2.332743931,0.087680377,2601,0.5528642829680892,-0.316666667,3,0.3333333333333333
2025/10/10,3915.48,3897.03,3933.01,3886.31,718917673,1.13213E+12,-0.00943437,1.1870959870055002,15.585557156433287,11.845903110268976,1.1992157575600269,-0.075272845,3679,0.463984778,0.967423415,2,1
2025/10/13,3800.11,3889.5,3895.83,3800.11,709506101,1.08541E+12,-0.00193411,2.4562294875841295,14.223911665474148,11.218572818822038,0.9028070800330944,-0.009504206,4538,0.499118554,0,0,0
2025/10/14,3910.78,3865.23,3918.44,3851.12,800839631,1.20998E+12,-0.006259426,1.7308137292711183,14.434522673117913,11.45321660411177,0.2232784726725631,-0.186546955,4965,0.4042296072507553,0,0,0
2025/10/15,3867.54,3912.21,3912.29,3857.67,645012955,9.61552E+11,0.012081243,1.4131112508181891,16.61203193855219,11.95053547496173,1.3036447415950532,-0.093342011,3425,0.45372262773722627,0,0,0
2025/10/16,3900.68,3916.23,3931.05,3899.17,595451491,8.69265E+11,0.001027025,0.8148846815482838,13.158959541242886,11.951104538332254,1.2713645527855766,-0.117920057,4548,0.4397537379067722,0,0,0
2025/10/17,3912.04,3839.76,3921.06,3835.36,617563018,8.73182E+11,-0.019719592,2.188329081795498,18.358199674155003,12.763727933463889,-0.660442378,-0.206020004,7859,0.39457946303600966,0,0,0
2025/10/20,3865.55,3863.89,3877.72,3850.37,549261712,7.72503E+11,0.006264583,0.712284101,19.532268269394105,12.97940607168531,-0.027490635,-0.11688407,2980,0.44161073825503355,0,0,0
2025/10/21,3870.75,3916.33,3919.32,3868.15,599415713,8.37938E+11,0.013480543,1.3243130627424713,21.332530168210408,13.795463020659112,1.256184483771413,0.045703181,2963,0.5258184272696591,0.95,1,1
2025/10/22,3896.07,3913.76,3918.59,3893.33,543117344,7.41525E+11,-0.000656442,0.6449916120449558,19.624234725075308,13.803660877186733,1.121904453576862,-0.071002335,3012,0.46580345285524566,0,0,0
2025/10/23,3904.16,3922.41,3926.22,3877.53,565189264,7.18931E+11,0.002207712,1.2440721965577757,19.677987393270605,13.769098610765512,1.285117498596566,-0.103703841,4232,0.4468336483931947,0.9809221625328064,1,1
2025/10/24,3929.12,3950.31,3950.31,3928.96,567858443,8.58491E+11,0.007087796,0.5443082186716817,8.525782966078905,13.159907472758714,1.8495326053424983,0.13403543218719471,2911,0.5740295431123326,0.9499999999999998,3,1
2025/10/27,3969.22,3996.94,3999.07,3963.1,637589545,1.0434E+12,0.011735012,0.9105614496077588,9.582413173730192,13.52112057425322,2.817372049358228,0.020002001,4809,0.5129964649615305,0,0,0
2025/10/28,3986.89,3988.22,4010.73,3976.83,577357684,9.40761E+11,-0.002184052,0.8481488338579035,9.113921780030148,13.613026997636812,2.3828367774392163,0.024486130882369422,5691,0.5159023018801616,0.9627023994922638,2,1
2025/10/29,3990.27,4016.33,4016.33,3986.94,612917466,9.68216E+11,0.007023534,0.7369202300775753,8.440031928,13.644431953777602,2.847694465015687,0.014402040673265289,3664,0.5081877729257642,0.9634029944737752,3,1
2025/10/30,4007.82,3986.9,4025.7,3984.83,668485609,1.07006E+12,-0.007354564,1.0175956656947982,12.371648013771775,13.88915025780626,1.9201710113561865,-0.084087875,4688,0.45733788395904434,0,0,0
2025/10/31,3985.06,3954.79,3986.74,3951.73,675615406,1.0311E+12,-0.008086484,0.8781258621986948,13.998276288765906,14.309525378283125,0.9683390643248424,-0.089254143,3596,0.45800889877641826,0,0,0
2025/11/3,3954.08,3976.52,3977.31,3937.02,641245945,9.41704E+11,0.005479562,1.0187645867416466,11.178842988216044,14.068671346366848,1.331147965411248,-0.009122835,2304,0.4982638888888889,0,0,0
2025/11/4,3973.46,3960.19,3985.88,3938.52,615493792,8.52938E+11,-0.004115061,1.1909911178618524,11.387157584612169,13.964451589124572,0.78960797,-0.156830361,4251,0.4199011997177135,0,0,0
2025/11/5,3922.58,3969.25,3979.75,3922.58,614991618,8.27134E+11,0.002285156,1.4436176042058606,9.519899040721029,13.89206639362111,0.9091548125792056,-0.078598575,4038,0.4626052501238237,0.9767012596130371,1,1
2025/11/6,3973.35,4007.76,4008.8,3973.35,627367547,9.30276E+11,0.009655322,0.8931158279271971,11.37414847204857,13.547259532342542,1.792705333617132,0.046204956139548344,2950,0.528135593,0.985268772,1,1
2025/11/7,3994.32,3997.56,4012.01,3993.69,596507034,8.75487E+11,-0.002548307,0.4571132,9.006568753264132,13.060346726900432,1.4041762673651283,-0.075494888,3270,0.46299694189602447,0,0,0
2025/11/10,4001.79,4018.6,4018.7,3990.84,634049993,9.60589E+11,0.005249408,0.6969251243258306,8.954318003300257,13.07526309756626,1.7712466724466795,0.039306903660755385,1822,0.5230515916575192,0,0,0
2025/11/11,4023.88,4002.76,4024.94,3991.52,581994921,8.58362E+11,-0.00394946,0.831632907,8.882325629234918,12.91506772362648,1.193871070823299,-0.061609318,3375,0.4705185185185185,0,0,0
2025/11/12,3996.56,4000.14,4020.38,3980.68,586193228,8.40467E+11,-0.000654763,0.9918156472034364,9.094410502,12.342108779109047,1.0153582163332324,-0.132895852,5979,0.4330155544405419,0,0,0
2025/11/13,3996.51,4029.5,4030.4,3994.77,613031061,8.76401E+11,0.007312938,0.8907188248411333,7.845562815152563,12.536572523544942,1.6114601689128074,0.04949271,2890,0.5290657439446367,0,0,0
2025/11/14,4007.13,3990.49,4034.08,3990.31,622017118,8.3797E+11,-0.009728268,1.0862389874674272,10.971651679980262,10.663111550369628,0.4368719140376032,-0.072061746,3970,0.46700251889168765,0.95,1,1
2025/11/17,3988.56,3972.03,3992.4,3958.95,592017950,8.05733E+11,-0.004636731,0.8382429225483656,9.991823918,10.776241180577276,-0.163615317,-0.069695823,2677,0.46843481509152035,0,0,0
2025/11/18,3962.44,3939.81,3966.89,3926.59,594411046,7.90949E+11,-0.0081448,1.014594552407704,10.828731160511907,10.278090494189009,-1.00267268,-0.174903044,4805,0.40978147762747136,0,0,0
2025/11/19,3937.92,3946.74,3960.05,3930.07,531149601,7.20909E+11,0.001757423,0.7609504011614778,11.30662179054586,10.284046634186891,-0.869614359,-0.184683153,5412,0.40317812269031783,0,0,0
2025/11/20,3960.7,3931.05,3967.97,3927.51,534749540,7.11341E+11,-0.003983356,1.0251498705260438,7.057491658292054,10.37566910776562,-1.274412831,-0.171168385,4998,0.40856342537014806,0,0,0
2025/11/21,3896.66,3834.89,3912.01,3834.75,631646251,8.24931E+11,-0.024765815,1.9653782068404169,15.94885527567769,13.28688613594628,-3.549614332,-0.189237681,11951,0.4005522550414191,0,0,0
2025/11/24,3848.66,3836.77,3854.33,3816.58,504601716,7.15539E+11,0.000490116,0.9843828636544986,17.001371154688698,12.371229401810483,-3.307573182,-0.121321057,4351,0.43851988048724433,0,0,0
2025/11/25,3850.57,3870.02,3882.03,3845.14,478727611,7.22789E+11,0.008628808,0.961485833,20.12857249381813,12.937537774813526,-2.324143353,-0.039453303,2714,0.48231392778187177,0.95,1,1
2025/11/26,3867.43,3864.18,3879.92,3861.18,457589755,7.0102E+11,-0.001510176,0.4842352235905818,19.712635971322143,12.539997212608922,-2.2839185,-0.099763833,2779,0.45232097876934146,0,0,0
2025/11/27,3867.2,3875.26,3895.59,3864.13,444021947,6.98519E+11,0.002863258,0.8141442686417308,20.354969722873896,12.478229054473564,-1.865208308,-0.127615661,3174,0.4360428481411468,0.7626991271972656,1,1
2025/11/28,3870.94,3888.6,3888.89,3856.25,449931973,6.45756E+11,0.003436438,0.8422660673090289,6.060215050093297,12.331243369760424,-1.444797073,-0.116947134,2810,0.44377224199288257,0,0,0
2025/12/1,3894.21,3914.01,3914.46,3890.95,537554133,7.85658E+11,0.006513228,0.6045877693771594,6.133451856,12.406774187369995,-0.722146882,0.00237869,1715,0.5084548104956268,0,0,0
2025/12/2,3908.46,3897.71,3908.77,3888.33,455584494,6.27441E+11,-0.004173223,0.5222265655938552,6.733106976121822,12.408857202318051,-1.057190432,-0.135973838,2794,0.4302075876879026,0.95,1,1
2025/12/3,3894.16,3878,3901.7,3869.95,485617270,6.47167E+11,-0.005069644,0.814580869,8.055335870441688,12.441299734749135,-1.443379247,-0.165360275,3808,0.41517857142857145,0.7981509566307068,1,1
2025/12/4,3879.74,3875.79,3888.86,3859.05,445040290,6.23713E+11,-0.000570044,0.7686952037132528,7.844221524659821,11.773564916007654,-1.334085842,-0.170135562,3975,0.410062893,0,0,0
2025/12/5,3873.12,3902.81,3907.78,3863.31,500368768,7.16742E+11,0.006947294,1.1473789859615784,9.100817007073076,12.156312828323838,-0.526270448,-0.033495853,2820,0.48652482269503544,0.7583476901054382,1,1
2025/12/8,3909.23,3924.08,3936.31,3904.74,547349789,8.39439E+11,0.005435122,0.8089043535298968,8.692181069,12.16955110180122,0.1364727161745165,0.062191821,2311,0.5365642578970142,0,0,0
2025/12/9,3916.51,3909.52,3923.9,3902.13,524538256,7.8116E+11,-0.003717325,0.5547797190679085,8.542033264062958,12.162847099563738,-0.116247282,-0.152520112,2895,0.4255613126079447,0,0,0
2025/12/10,3901.13,3900.5,3906.12,3876.47,497331504,7.3036E+11,-0.002309854,0.7584051239026809,7.554607594458259,12.16758302028583,-0.219693187,-0.132323204,3071,0.43373493975903615,0,0,0
2025/12/11,3903.89,3873.32,3904.96,3862.82,525658600,7.6435E+11,-0.00699273,1.0803743109857675,9.583272206159196,11.88693718828246,-0.716662407,-0.190570342,5511,0.400290328,0,0,0
2025/12/12,3869.41,3889.35,3891.81,3850.6,573947130,9.09951E+11,0.004130028,1.0639451426683062,8.409849716998083,11.704771940625292,-0.176375987,-0.09104785,3590,0.4543175487465181,0.9014440774917603,2,1
2025/12/15,3865.4,3867.92,3896.98,3863.63,500922790,7.64605E+11,-0.005525154,0.8574697571573633,6.831482048524218,11.742715000227934,-0.59358525,-0.152529375,2946,0.423285811,0,0,0
2025/12/16,3861.51,3824.81,3862.43,3815.84,512494827,7.33294E+11,-0.011208102,1.2045233613931956,9.100773323302992,12.02551052,-1.556045126,-0.158660562,6946,0.41721854304635764,-0.95,1,0
2025/12/17,3822.51,3870.28,3881.75,3818,512313692,7.66821E+11,0.011818063,1.6667494594502734,14.84227774689134,12.884452217237854,-0.28761207,-0.159688159,5161,0.4191048246463864,0.7731674909591675,1,1
2025/12/18,3857.26,3876.37,3888.29,3856.42,461172625,7.04896E+11,0.001572293,0.8234546337732641,14.092164863499896,12.863488421134273,-0.060316453,-0.099592801,3080,0.45162337662337665,0.95,1,1
2025/12/19,3878.23,3890.45,3902.67,3871.78,513511893,7.38066E+11,0.003625683,0.7968795548412528,14.006884843076715,9.262448037087491,0.2309037450204241,0.002642691,2356,0.5076400679117148,0,0,0
2025/12/22,3900.54,3917.36,3920.01,3900.52,522938992,7.89756E+11,0.006893125,0.5009703247696343,13.65940356,9.516809138433764,0.8195305798430506,0.070273218,1724,0.542923434,0,0,0
2025/12/23,3919.11,3919.98,3937.13,3910.74,521156952,8.06853E+11,0.000668594,0.6736679804766559,7.206451685443029,9.084499149429009,0.8221418898846761,-0.089322744,3154,0.45529486366518707,-0.95,1,0
2025/12/24,3920.35,3940.95,3947.04,3912.31,474896447,7.73929E+11,0.005335259,0.8859739080301434,4.090527691037195,9.193783945660329,1.2615197360332322,0.079240184,2136,0.5454119850187266,0,0,0
2025/12/25,3937.72,3959.62,3964.07,3936.08,469313093,7.85019E+11,0.00472625,0.7102348418528587,3.689495843459927,9.267786356,1.631091729,0.17813751976690967,2195,0.6004555808656037,0,0,0
2025/12/26,3957.83,3963.68,3977.71,3945.52,555489592,8.93644E+11,0.001024826,0.8129567988847428,4.366565145226844,9.225787394,1.6373681335228951,-0.085487986,5050,0.45801980198019804,0,0,0
2025/12/29,3964.65,3965.28,3983.98,3956.95,563687197,9.0382E+11,0.000403584,0.6819420336656895,3.798016157388715,8.989569061609167,1.6116025337299813,0.062663309,3152,0.5364847715736041,0.8398846089839935,2,1
2025/12/30,3947.87,3965.12,3979.99,3947.42,525932588,8.87533E+11,-4.04E-05,0.8213795747084621,4.031522355000158,8.813401662,1.5198196407126627,0.075393523,3379,0.5445398046759397,0.95,1,1
2025/12/31,3968.73,3968.84,3977.54,3955.49,490751490,8.29512E+11,0.000937741,0.5560991848922652,3.020883094798503,8.5310221,1.497032901427169,0.079345564,3887,0.5459223051196296,0.9624607026576996,2,1
